"","sample.id","EV1","EV2","EV3","EV4"
"1","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9043847.1_1_sorted.bam",-0.130567936467584,-0.192705243196339,-0.0231442027182865,-0.194300211834279
"2","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9043850.1_1_sorted.bam",-0.177651957818317,0.0108861963036688,0.0584244497733021,0.185684181162869
"3","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089225.1_1_sorted.bam",0.0703966605515197,-0.00855669904175783,-0.00247838357799936,0.0876456084538698
"4","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089226.1_1_sorted.bam",-0.181688476628323,-0.118309790089954,0.0525224579417518,0.0276712419927264
"5","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089227.1_1_sorted.bam",-0.150531261542479,-0.236607561408898,0.0412545121044456,-0.253989004837421
"6","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089228.1_1_sorted.bam",-0.0733508306892552,0.132986192925097,0.0401851839174584,0.0310934214540103
"7","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089229.1_1_sorted.bam",-0.046947609146476,0.147367493518187,0.0272984618663212,0.00945761093244338
"8","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089230.1_1_sorted.bam",0.0838268407386575,0.0178244582236385,0.0635586061219593,0.00356893029584645
"9","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089231.1_1_sorted.bam",-0.0714800453463483,0.17448197614503,-0.0274299586199609,-0.117159380757205
"10","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089232.1_1_sorted.bam",-0.100565757188579,0.195766227823905,-0.0207100858743143,-0.0863240816841311
"11","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089233.1_1_sorted.bam",-0.0913002442986116,0.191386622193838,-0.0132134139206666,-0.0882532943642403
"12","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089234.1_1_sorted.bam",-0.0405535418678241,0.209440007291792,-0.00987482763897869,-0.147588980353909
"13","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089235.1_1_sorted.bam",-0.0376221503103716,0.149830726904374,0.0051641077545759,-0.101891948738181
"14","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089236.1_1_sorted.bam",0.0983999783046606,-0.0228032192778172,0.00601476205193186,0.00785816049827273
"15","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089237.1_1_sorted.bam",0.0818345770775015,-0.0391330828898931,0.0167102996797112,0.0335381279644322
"16","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089238.1_1_sorted.bam",-0.0773021770987499,0.208295834396121,-0.00452249073357017,-0.0909250452167309
"17","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089239.1_1_sorted.bam",-0.0671206532157951,0.183800467706498,-0.0319252827660167,-0.0842271487094008
"18","/home/ahmccorm/kantar_lts/anna/Cannabis_SRR/Soorni/Nuclear_cs10/sam_to_bam/sorted_bam/SRR9089240.1_1_sorted.bam",-0.178670943651001,-0.175524213920661,0.0676384452879276,0.0012262754946921
