,sample.id,EV1,EV2,EV3,EV4,Cultivar_Type,Type
155,sorted_bam/Hells_Fire_RSP10377_Drug_THC_sorted.bam,-0.04260317,0.079997759,0.034840851,-0.007112313,Hells_Fire_no info_M_RSP10377,no info
156,sorted_bam/In_the_Pines_RSP10172_Drug_THC_CBD_sorted.bam,0.065903391,0.03615631,-0.011654937,-0.016548986,In_the_Pines_Type I_F_RSP10172,Type I
157,sorted_bam/Ivory_1_RSP10065_Drug_THC_sorted.bam,0.007178311,-0.000584281,0.115873784,-0.103783898,Ivory_1_no info_F_RSP10065,no info
158,sorted_bam/Jack_Herrer_RSP10587_Drug_THC_sorted.bam,0.07639849,-0.109093854,-0.093056262,0.021449342,Jack_Herrer_Type I_F_RSP10587,Type I
159,sorted_bam/Jamaican_Lion_1_RSP10693_Drug_THC_CBD_sorted.bam,0.055096773,0.008496003,0.027235554,-0.00587784,Jamaican_Lion_1_no info_not reported_RSP10693,no info
160,sorted_bam/Jamaican_Lion_2_RSP10694_Drug_THC_CBD_sorted.bam,0.05471678,-0.004257081,0.021410231,-4.14E-05,Jamaican_Lion_2_no info_not reported_RSP10694,no info
161,sorted_bam/Jesus_RSP10147_Drug_THC_sorted.bam,-0.101983802,0.019749978,-0.066023353,-0.004338706,Jesus_no info_F_RSP10147,no info
162,sorted_bam/Jiangji_1_RSP10236_Drug_CBD_sorted.bam,0.00020984,-0.010953591,0.053424307,-0.045838598,Jiangji_1_no info_F_RSP10236,no info
163,sorted_bam/Juneaus_Gift_RSP10547_Drug_THC_sorted.bam,0.014224625,-0.085493796,-0.00801166,0.00438012,Juneaus_Gift_Type I_F_RSP10547,Type I
164,sorted_bam/Killawatt_RSP10608_Drug_THC_sorted.bam,0.012439951,0.008448957,0.023946467,0.068290242,Killawatt_Type I_F_RSP10608,Type I
165,sorted_bam/Kimbo_Slice_1_RSP10949_Drug_THC_sorted.bam,-0.011685999,0.021557097,0.087490722,-0.004469301,Kimbo_Slice_1_Type I_F_RSP10949,Type I
166,sorted_bam/Kona_Kush_RSP10593_Drug_THC_sorted.bam,-0.040267007,0.014866069,-0.089654794,0.002882261,Kona_Kush_Type I_F_RSP10593,Type I
167,sorted_bam/Kong_RSP10161_Drug_THC_sorted.bam,-0.003073261,-0.004418724,-0.052135773,0.057460824,Kong_Type I_F_RSP10161,Type I
168,sorted_bam/Krishna_Kush_RSP10519_Drug_THC_sorted.bam,-0.018346037,0.085963882,0.003568384,-0.013126323,Krishna_Kush_Type I_not reported_RSP10519,Type I
169,sorted_bam/Kush_It_1_RSP10392_Drug_THC_sorted.bam,0.016950431,-0.005759677,-0.05852429,-0.001585935,Kush_It_1_no info_M_RSP10392,no info
170,sorted_bam/Kush_It_2_RSP10412_Drug_THC_sorted.bam,-0.011863591,-0.039631856,-0.073360716,-0.017042453,Kush_It_2_no info_F_RSP10412,no info
171,sorted_bam/Lambs_Bread_RSP10138_Drug_THC_sorted.bam,0.005874282,-0.074204327,-0.014864321,-0.000343589,Lambs_Bread_no info_F_RSP10138,no info
172,sorted_bam/Land_Race_Jamaican_1_RSP10152_Landrace_sorted.bam,0.031390546,-0.023318413,0.038902111,-7.64E-05,Land_Race_Jamaican_1_no info_F_RSP10152,no info
173,sorted_bam/Lavender_Diesel_RSP10268_Drug_THC_sorted.bam,-0.012321932,-0.008003424,0.052432021,0.159192718,Lavender_Diesel_no info_F_RSP10268,no info
174,sorted_bam/L_Eagle_Eagle_RSP10247_Drug_THC_sorted.bam,0.046335689,0.066434573,-0.007495831,-0.004618873,L_Eagle_Eagle_Type I_F_RSP10247,Type I
175,sorted_bam/Lemonhead_OG_RSP10180_Drug_THC_sorted.bam,-0.111188667,0.043612648,-0.081456943,-0.069863903,Lemonhead_OG_Type I_F_RSP10180,Type I
176,sorted_bam/Lemon_Meringue_OG_RSP10470_Drug_THC_sorted.bam,-0.067855982,0.023616524,-0.008472127,0.058616547,Lemon_Meringue_OG_no info_not reported_RSP10470,no info
177,sorted_bam/Lemon_Skunk_1_RSP10193_Drug_THC_sorted.bam,-0.048139173,-0.022686921,-0.121247901,0.007634249,Lemon_Skunk_1_Type I_F_RSP10193,Type I
178,sorted_bam/Lil_Sebastian_RSP10434_Drug_THC_sorted.bam,-0.054122734,0.011801543,-0.031349069,-0.028250325,Lil_Sebastian_no info_F_RSP10434,no info
179,sorted_bam/Loopy_Fruit_RSP10168_Drug_THC_sorted.bam,-0.040133492,0.015838611,0.053614413,0.053779703,Loopy_Fruit_no info_F_RSP10168,no info
180,sorted_bam/Lovrin_1_RSP10059_Unknown_sorted.bam,0.003426322,-0.000226291,0.130739949,-0.111511387,Lovrin_1_no info_F_RSP10059,no info
181,sorted_bam/Lovrin_2_RSP10239_Unknown_sorted.bam,0.003347293,-5.70E-05,0.130449551,-0.111288227,Lovrin_2_no info_F_RSP10239,no info
182,sorted_bam/Lucky_Charms_RSP10092_Drug_THC_sorted.bam,-0.033628387,-0.009597615,-0.054189041,-0.03514755,Lucky_Charms_Type I_F_RSP10092,Type I
183,sorted_bam/Mang_Thai_Doo_RSP10178_Drug_THC_sorted.bam,-0.087529782,-0.002843859,-0.02338731,-0.032757706,Mang_Thai_Doo_Type I_F_RSP10178,Type I
184,sorted_bam/Master_Banana_Pheno_7_RSP10480_Unknown_sorted.bam,0.064393276,-0.036453046,-0.07813273,-0.082972743,Master_Banana_Pheno_7_no info_not reported_RSP10480,no info
185,sorted_bam/Master_Banana_Pheno_8_RSP10479_Unknown_sorted.bam,0.078134283,-0.047492322,-0.065049599,-0.034714796,Master_Banana_Pheno_8_no info_not reported_RSP10479,no info
186,sorted_bam/Maui_Waui_RSP10251_Drug_THC_sorted.bam,0.046576784,0.072373851,-0.003837721,0.017254245,Maui_Waui_Type I_F_RSP10251,Type I
187,sorted_bam/McGrupp_6_RSP10959_Drug_THC_sorted.bam,0.004999345,0.038476089,-0.012978136,0.041224371,McGrupp_6_Type I_F_RSP10959,Type I
188,sorted_bam/Mendo_Breath_1_RSP10406_Drug_THC_sorted.bam,-0.022612904,0.013658775,0.031012481,0.114736393,Mendo_Breath_1_no info_F_RSP10406,no info
189,sorted_bam/Mendo_Breath_2_RSP10416_Drug_THC_sorted.bam,-0.016246681,-0.014943136,0.03540167,0.117188035,Mendo_Breath_2_no info_F_RSP10416,no info
190,sorted_bam/Mengma_RSP10051_Mengma1CSU_pooled_Unknown_sorted.bam,0.027637341,0.018227428,0.074000807,-0.084676379,Mengma_no info_M_RSP10051,no info
191,sorted_bam/Miche_Nepal_RSP10207_Unknown_sorted.bam,0.033446497,-0.021292673,0.034118033,-0.003968737,Miche_Nepal_no info_M_RSP10207,no info
192,sorted_bam/Monoica_1_RSP10061_Hemp_sorted.bam,0.002899291,-0.00032092,0.129815667,-0.093336337,Monoica_1_no info_F_RSP10061,no info
193,sorted_bam/Moonshine_Haze_RSP10067_Drug_THC_sorted.bam,0.086937951,-0.040468419,-0.027798826,-0.051130063,Moonshine_Haze_Type I_F_RSP10067,Type I
194,sorted_bam/Mothers_Milk_5_RSP10546_Drug_THC_sorted.bam,-0.06497459,-0.034662201,-0.077270944,-0.033011264,Mothers_Milk_5_Type I_F_RSP10546,Type I
195,sorted_bam/Mothers_Milk_RSP10598_Drug_THC_sorted.bam,-0.062227132,-0.023465338,-0.070241663,-0.04690011,Mothers_Milk_Type I_F_RSP10598,Type I
196,sorted_bam/Mount_Jones_5_RSP10964_Drug_THC_sorted.bam,0.000150269,0.02343477,-0.009190868,-0.050553555,Mount_Jones_5_Type I_F_RSP10964,Type I
197,sorted_bam/New_York_Sour_Diesel_RSP10599_Drug_THC_sorted.bam,-0.04512328,0.046683415,0.016198939,-0.05177669,New_York_Sour_Diesel_Type I_F_RSP10599,Type I
198,sorted_bam/Ninja_Fruit_RSP10478_Drug_THC_sorted.bam,-0.019264302,-0.020394541,0.011262555,-0.007608222,Ninja_Fruit_no info_not reported_RSP10478,no info
199,sorted_bam/Northern_Lights_1_RSP10026_Drug_THC_sorted.bam,0.016587781,0.069571663,0.034985249,0.063916177,Northern_Lights_1_no info_F_RSP10026,no info
200,sorted_bam/NYC_Diesel_RSP10028_Drug_THC_sorted.bam,-0.017692236,-0.031615419,-0.028219731,-0.008772004,NYC_Diesel_no info_F_RSP10028,no info
201,sorted_bam/OG_Kush_RSP10070_Drug_THC_sorted.bam,-0.030095383,-0.017843309,0.065979102,-0.074319959,OG_Kush_no info_M_RSP10070,no info
202,sorted_bam/OG_Kush_X_Bubba_Kush_RSP10394_Drug_THC_sorted.bam,-0.034319963,0.026050548,0.017544405,-0.032865289,OG_Kush_X_Bubba_Kush_no info_M_RSP10394,no info
203,sorted_bam/OG_Kush_X_Meadband_X_Master_Kush_RSP10410_Drug_THC_sorted.bam,-0.095645112,0.027215374,0.079152763,0.047488386,OG_Kush_X_Meadband_X_Master_Kush_no info_F_RSP10410,no info
204,sorted_bam/OG_Kush_X_Pure_Kush_RSP10398_Drug_THC_sorted.bam,-0.104565466,-0.004518271,0.031464514,0.041313838,OG_Kush_X_Pure_Kush_no info_not reported_RSP10398,no info
205,sorted_bam/OG_Kush_X_Purple_Bubblegum_X_C4_RSP10399_Drug_THC_sorted.bam,-0.034445033,-0.039274764,-0.050374369,0.018952484,OG_Kush_X_Purple_Bubblegum_X_C4_no info_not reported_RSP10399,no info
206,sorted_bam/OG_Kush_X_San_Fernando_Monster_RSP10400_Drug_THC_sorted.bam,-0.075748757,0.003967871,-0.001070062,0.031567443,OG_Kush_X_San_Fernando_Monster_no info_not reported_RSP10400,no info
207,sorted_bam/OG_Kush_X_Super_Silver_Haze_RSP10401_Drug_THC_sorted.bam,-0.038370432,-0.019179019,0.026391944,0.054528784,OG_Kush_X_Super_Silver_Haze_no info_not reported_RSP10401,no info
208,sorted_bam/Old_School_Blueberry_RSP10149_Drug_THC_sorted.bam,0.028575913,0.007972154,0.041878579,0.04814122,Old_School_Blueberry_no info_F_RSP10149,no info
209,sorted_bam/Orange_Zeta_RSP10961_Drug_THC_sorted.bam,-0.031033895,-0.038192958,-0.008050331,-0.014571138,Orange_Zeta_Type I_F_RSP10961,Type I
210,sorted_bam/Orangutan_RSP10701_Drug_THC_sorted.bam,-0.044993127,0.038148446,0.01251544,0.069226436,Orangutan_Type I_F_RSP10701,Type I
211,sorted_bam/Otto_1_RSP10126_Drug_CBD_sorted.bam,0.033684863,-0.036958661,0.065483506,-0.045578877,Otto_1_no info_M_RSP10126,no info
212,sorted_bam/Outer_Space_RSP10591_Drug_THC_sorted.bam,0.045464274,0.025000789,0.023065227,-0.010030563,Outer_Space_Type I_F_RSP10591,Type I
213,sorted_bam/Pineapple_Express_RSP10429_Drug_THC_sorted.bam,0.073899813,-0.052657097,-0.103054315,0.032800704,Pineapple_Express_Type I_F_RSP10429,Type I
214,sorted_bam/PINEAPPLE_TSU_1_RSP10075_Drug_CBD_sorted.bam,0.049765924,-0.010911657,-0.018235484,0.031085085,PINEAPPLE_TSU_1_Type II_F_RSP10075,Type II
215,sorted_bam/PINEAPPLE_TSU_2_RSP10077_Drug_CBD_sorted.bam,0.044222691,-0.041292885,0.017426843,-0.026361695,PINEAPPLE_TSU_2_Type III_F_RSP10077,Type III
216,sorted_bam/Pineberry_RSP10123_Drug_THC_sorted.bam,0.082240696,0.078107926,-0.039403903,0.032501503,Pineberry_no info_F_RSP10123,no info
217,sorted_bam/Plum_Crazy_RSP10848_Drug_THC_sorted.bam,-0.065859423,-0.00255596,-0.00887569,-0.016629647,Plum_Crazy_Type I_F_RSP10848,Type I
218,sorted_bam/Primus_OG_1_RSP10585_Drug_THC_sorted.bam,-0.036531263,0.02483008,0.027041392,0.142101046,Primus_OG_1_Type I_F_RSP10585,Type I
219,sorted_bam/Primus_OG_2_RSP10596_Drug_THC_sorted.bam,-0.032245964,0.018278043,0.029744461,0.127628874,Primus_OG_2_Type I_F_RSP10596,Type I
220,sorted_bam/Pure_Kush_X_808_OG_Kush_RSP10402_Drug_THC_sorted.bam,-0.097564575,0.005487354,0.010408378,0.064537553,Pure_Kush_X_808_OG_Kush_no info_not reported_RSP10402,no info
221,sorted_bam/Purple_Buddha_RSP10200_Drug_THC_sorted.bam,0.041201885,-0.049827074,-0.049730194,-0.043072797,Purple_Buddha_no info_M_RSP10200,no info
222,sorted_bam/Purple_Cactus_4_RSP10963_Drug_THC_sorted.bam,0.025407965,-0.032131582,-0.011919319,0.032520452,Purple_Cactus_4_Type I_F_RSP10963,Type I
223,sorted_bam/Purple_Candy_Cane_RSP10176_Drug_THC_sorted.bam,0.05407023,0.044216201,-0.019323448,0.051168839,Purple_Candy_Cane_Type I_F_RSP10176,Type I
224,sorted_bam/Purple_Erkel_X_Girl_Scout_Cookies_RSP10414_Drug_THC_sorted.bam,-0.030407152,-0.0066546,0.054273325,0.157594373,Purple_Erkel_X_Girl_Scout_Cookies_no info_F_RSP10414,no info
225,sorted_bam/Purple_Kush_X_Super_Silver_Haze_RSP10409_Drug_THC_sorted.bam,0.012289291,-0.009860178,0.061338626,-0.002483271,Purple_Kush_X_Super_Silver_Haze_no info_F_RSP10409,no info
226,sorted_bam/Recon_1_RSP10108_Drug_THC_sorted.bam,0.03349603,-0.047169765,0.044481916,-0.028890968,Recon_1_no info_F_RSP10108,no info
227,sorted_bam/Red_Eye_OG_RSP10589_Drug_THC_CBD_sorted.bam,-0.12658284,0.023514037,-0.049959509,-0.060392275,Red_Eye_OG_Type II_F_RSP10589,Type II
228,sorted_bam/Sage_N_Sour_RSP10089_Drug_THC_sorted.bam,-0.028482881,-0.003446042,-0.012514572,0.053575406,Sage_N_Sour_Type I_F_RSP10089,Type I
229,sorted_bam/Saint_Jack_1_RSP10210_Drug_THC_sorted.bam,0.020110274,-0.016620461,0.073186251,-0.068012384,Saint_Jack_1_Type I_F_RSP10210,Type I
230,sorted_bam/Saint_Jack_2_RSP10210_Drug_THC_sorted.bam,0.077891026,-0.112034304,-0.096246695,0.018865125,Saint_Jack_2_Type I_F_RSP10210,Type I
231,sorted_bam/Sensi_Star_RSP10407_Drug_THC_sorted.bam,0.005120904,-0.020678302,0.041802351,0.03222181,Sensi_Star_no info_F_RSP10407,no info
232,sorted_bam/Serious_Happiness_1_RSP10121_Drug_THC_sorted.bam,0.026253762,-0.01475009,-0.026376481,0.015517072,Serious_Happiness_1_Type I_F_RSP10121,Type I
233,sorted_bam/Skywalker_OG_1_RSP10477_Drug_THC_sorted.bam,-0.175857929,0.028318706,-0.062822799,-0.081589772,Skywalker_OG_1_Type I_not reported_RSP10477,Type I
234,sorted_bam/Sleestack_x_Skunk_RSP10300_Drug_THC_sorted.bam,0.041586489,0.01659723,-0.022068414,0.058640218,Sleestack_x_Skunk_no info_F_RSP10300,no info
235,sorted_bam/Snoop_Master_RSP10584_Drug_THC_sorted.bam,-0.091333612,0.025822,-0.00168862,0.053283358,Snoop_Master_Type I_F_RSP10584,Type I
236,sorted_bam/Snoops_Dream_1_RSP10117_Drug_THC_sorted.bam,0.110877612,0.228541284,-0.045791238,-0.010776769,Snoops_Dream_1_no info_not reported_RSP10117,no info
237,sorted_bam/Snowcap_1_RSP10142_Drug_THC_sorted.bam,0.011889797,-0.053611436,-0.035534779,-0.039900005,Snowcap_1_no info_F_RSP10142,no info
238,sorted_bam/Snowcap_2_RSP10194_Drug_THC_sorted.bam,0.049073729,0.013551071,-0.008792448,0.046933351,Snowcap_2_Type I_F_RSP10194,Type I
239,sorted_bam/Snow_Temple_RSP10544_Drug_THC_sorted.bam,0.057498962,-0.01456529,0.006969103,-0.070136538,Snow_Temple_Type I_F_RSP10544,Type I
240,sorted_bam/Sour_Diesel_RSP10182_Drug_THC_sorted.bam,-0.163191446,0.021117352,-0.066201047,-0.076987278,Sour_Diesel_no info_F_RSP10182,no info
241,sorted_bam/Sour_Diesel_X_Unknown_1_RSP10403_Unknown_sorted.bam,0.012738978,0.064400779,-0.003388222,-0.046818784,Sour_Diesel_X_Unknown_1_no info_not reported_RSP10403,no info
242,sorted_bam/Sour_Diesel_X_Unknown_2_RSP10419_Unknown_sorted.bam,0.033267241,0.008358949,-0.062129468,0.037961641,Sour_Diesel_X_Unknown_2_no info_F_RSP10419,no info
243,sorted_bam/Sour_Kush_RSP10600_Drug_THC_sorted.bam,-0.015365355,0.049749306,0.072095419,-0.004150158,Sour_Kush_Type I_F_RSP10600,Type I
244,sorted_bam/Sour_Tsunami_1_RSP10384_Drug_CBD_sorted.bam,0.060804763,-0.046211653,0.016482268,-0.062287764,Sour_Tsunami_1_Type III_F_RSP10384,Type III
245,sorted_bam/Sour_Tsunami_2_RSP10595_Drug_THC_sorted.bam,0.017587038,0.048641415,-0.04762039,-0.003292666,Sour_Tsunami_2_Type I_F_RSP10595,Type I
246,sorted_bam/Sour_Tsunami_3_RSP10607_Drug_THC_sorted.bam,0.062657751,0.076494483,-0.024513142,0.015289865,Sour_Tsunami_3_Type II_F_RSP10607,Type II
247,sorted_bam/Sour_Tsunami_x_Cataract_Ku_RSP10215_Drug_THC_CBD_sorted.bam,-0.04062275,-0.020991616,-0.043183665,-0.001937901,Sour_Tsunami_x_Cataract_Ku_Type II_F_RSP10215,Type II
248,sorted_bam/Space_Queen_RSP10128_Drug_THC_sorted.bam,0.065675078,-0.060838995,-0.067162439,0.020928894,Space_Queen_no info_F_RSP10128,no info
249,sorted_bam/Special_K_X_Chronic_Kushberry_RSP10418_Drug_THC_sorted.bam,-0.05961708,-0.03659722,0.060798406,0.075581128,Special_K_X_Chronic_Kushberry_no info_F_RSP10418,no info
250,sorted_bam/Strawberry_Cough_1_RSP10679_Drug_THC_sorted.bam,-0.006330226,0.017812162,0.126672945,0.099080678,Strawberry_Cough_1_Type I_F_RSP10679,Type I
251,sorted_bam/Strawberry_Cough_2_RSP10681_Drug_THC_sorted.bam,-0.005823829,0.015604343,0.128759031,0.105941322,Strawberry_Cough_2_no info_not reported_RSP10681,no info
252,sorted_bam/Strawberry_Lemonade_RSP10588_Drug_THC_sorted.bam,-0.004580121,0.017565757,0.017497979,0.000922472,Strawberry_Lemonade_Type I_F_RSP10588,Type I
253,sorted_bam/Sugar_Black_Rose_RSP10962_Drug_THC_sorted.bam,0.002766979,-0.057394084,-0.004775043,-0.041506693,Sugar_Black_Rose_Type I_F_RSP10962,Type I
254,sorted_bam/Sugar_Cookies_RSP10137_Drug_THC_sorted.bam,-0.117399274,0.007711069,0.037110816,0.059304635,Sugar_Cookies_no info_F_RSP10137,no info
255,sorted_bam/Superbud_Autoflower_RSP10433_Unknown_sorted.bam,0.037545638,0.008476665,0.042062212,-0.001485399,Superbud_Autoflower_no info_not reported_RSP10433,no info
256,sorted_bam/Super_Jack_RSP10586_Drug_THC_sorted.bam,0.071024925,-0.071327466,-0.017943383,-0.04434899,Super_Jack_Type I_F_RSP10586,Type I
257,sorted_bam/Super_Lemon_Haze_1_RSP10139_Drug_THC_sorted.bam,0.083598472,-0.073597235,-0.116755097,0.02132954,Super_Lemon_Haze_1_no info_F_RSP10139,no info
258,sorted_bam/Super_Silver_White_Widow_RSP10219_Drug_THC_sorted.bam,-0.001452171,-0.022946065,-0.00371052,0.030378691,Super_Silver_White_Widow_no info_F_RSP10219,no info
259,sorted_bam/Super_Silver_White_Widow_X_C4_RSP10422_Drug_THC_sorted.bam,-0.054424195,0.032645449,0.017443806,0.147191554,Super_Silver_White_Widow_X_C4_no info_F_RSP10422,no info
260,sorted_bam/Sweet_Purple_X_Purple_Erkel_X_Girl_Scout_Cookies_RSP10420_Drug_THC_sorted.bam,-0.023512921,0.019640179,-0.005219908,0.130807336,Sweet_Purple_X_Purple_Erkel_X_Girl_Scout_Cookies_no info_F_RSP10420,no info
261,sorted_bam/Sweet_Tart_RSP10475_Drug_THC_sorted.bam,0.02719715,0.013942335,-0.075465336,0.103822578,Sweet_Tart_no info_not reported_RSP10475,no info
262,sorted_bam/Tahoe_OG_RSP10393_Drug_THC_sorted.bam,-0.073951666,0.011044151,0.016325807,-0.045665703,Tahoe_OG_no info_M_RSP10393,no info
263,sorted_bam/Tangerine_Haze_1_RSP10944_Drug_THC_sorted.bam,0.083113412,-0.088438096,-0.134143629,0.01478402,Tangerine_Haze_1_Type I_F_RSP10944,Type I
264,sorted_bam/Tangerine_RSP10244_Drug_THC_sorted.bam,-0.024854464,-0.026755056,0.052444532,0.032178166,Tangerine_Type I_F_RSP10244,Type I
265,sorted_bam/Tangie_1_RSP10191_Drug_THC_sorted.bam,-0.010604702,-0.034998196,-0.074767412,0.049036909,Tangie_1_no info_F_RSP10191,no info
266,sorted_bam/Tangie_2_RSP10349_Drug_THC_sorted.bam,0.01854636,0.041307611,-0.0079171,-0.077161045,Tangie_2_no info_M_RSP10349,no info
267,sorted_bam/Tangilope_RSP10283_Drug_THC_sorted.bam,0.032180783,-0.032400614,-0.025787493,0.016425191,Tangilope_no info_F_RSP10283,no info
268,sorted_bam/The_Bomb_RSP10174_Drug_THC_sorted.bam,0.092188049,0.001676991,-0.07545603,-0.011603064,The_Bomb_Type I_M_RSP10174,Type I
269,sorted_bam/Tisza_1_RSP10060_Hemp_sorted.bam,0.006695836,-0.000441805,0.116777085,-0.087409644,Tisza_1_no info_M_RSP10060,no info
270,sorted_bam/Tisza_2_RSP10240_Hemp_sorted.bam,0.007225657,-0.003039157,0.111045583,-0.084506454,Tisza_2_no info_F_RSP10240,no info
271,sorted_bam/Trainwreck_1_RSP10068_Drug_THC_sorted.bam,0.022217912,-0.020298884,0.045097137,0.005028564,Trainwreck_1_no info_M_RSP10068,no info
272,sorted_bam/Triangle_OG_RSP10157_Drug_THC_sorted.bam,-0.18194791,0.027318791,-0.073169909,-0.076111529,Triangle_OG_no info_F_RSP10157,no info
273,sorted_bam/TRIDENT_RSP10074_Drug_CBD_sorted.bam,-0.122567216,0.027917694,-0.013593199,-0.018924895,TRIDENT_Type II_F_RSP10074,Type II
274,sorted_bam/Tygra_1_RSP10064_Hemp_sorted.bam,0.003881389,-0.000936176,0.121682159,-0.093403817,Tygra_1_no info_F_RSP10064,no info
275,sorted_bam/Tygra_2_RSP10623_Hemp_sorted.bam,0.001082906,0.001401877,0.117157791,-0.098305362,Tygra_2_no info_not reported_RSP10623,no info
276,sorted_bam/UNITY_UNITYEmeraldCup_pooled_RSP10081_Drug_THC_CBD_sorted.bam,0.022065348,-0.010060841,0.047270764,0.012436545,UNITY_Type II_F_RSP10081,Type II
277,sorted_bam/Unknown_1_RSP10395_Unknown_sorted.bam,0.01032181,-0.061215829,0.062472726,0.065806347,Unknown_1_no info_M_RSP10395,no info
278,sorted_bam/Unknown_2_RSP10396_Unknown_sorted.bam,0.023379459,-0.041490313,0.062696134,0.006253528,Unknown_2_no info_M_RSP10396,no info
279,sorted_bam/Unknown_3_RSP10417_Unknown_sorted.bam,-0.185614726,0.027526082,-0.073245498,-0.080089624,Unknown_3_no info_F_RSP10417,no info
280,sorted_bam/VITAMIN_CBD_RSP10078_Drug_CBD_sorted.bam,-0.063489179,0.014202092,0.010462175,-0.102826664,VITAMIN_CBD_Type II_F_RSP10078,Type II
281,sorted_bam/Wappa_RSP10430_Drug_THC_sorted.bam,0.038520136,-0.061205974,-0.022904495,0.053623731,Wappa_Type I_F_RSP10430,Type I
282,sorted_bam/White_99_RSP10267_Drug_THC_sorted.bam,-0.035831144,0.020067947,-0.067413166,-0.016444646,White_99_no info_F_RSP10267,no info
283,sorted_bam/White_Fire_RSP10143_Drug_THC_sorted.bam,-0.121396187,-0.00285353,-0.071263949,-0.070399608,White_Fire_no info_F_RSP10143,no info
284,sorted_bam/White_Lemon_RSP10431_Drug_THC_sorted.bam,0.036165069,-0.075903545,-0.070604127,0.009031478,White_Lemon_no info_not reported_RSP10431,no info
285,sorted_bam/White_Russian_RSP10175_Drug_THC_sorted.bam,0.017841357,-0.089328778,-0.051991279,-0.029889206,White_Russian_Type I_F_RSP10175,Type I
286,sorted_bam/White_Widow_RSP10561_Drug_THC_sorted.bam,0.000127235,-0.036358745,0.018661386,0.007466697,White_Widow_no info_not reported_RSP10561,no info
287,sorted_bam/Wife_1_RSP10447_Drug_CBD_sorted.bam,0.056189401,-0.02543369,0.045905725,-0.105627835,Wife_1_no info_not reported_RSP10447,no info
288,sorted_bam/Witches_Weed_RSP10165_Drug_THC_sorted.bam,-0.01340937,-0.034632428,-0.083479126,0.003241878,Witches_Weed_Type I_F_RSP10165,Type I
289,sorted_bam/XJ_13_RSP10474_Unknown_sorted.bam,0.079975106,-0.111442223,-0.095585856,0.018012579,XJ_13_no info_not reported_RSP10474,no info
